global_step,epoch,step_in_epoch,lr,loss,acc1,acc5,,,,
5527,26,78,0.00001407,1.012122,0.8,0.9,,,,
5528,26,79,0.00001406,0.725348,0.85,0.95,,,,
5529,26,80,0.00001406,0.464831,0.9,0.95,,,,
5530,26,81,0.00001405,0.608943,0.85,0.9,,,,
5531,26,82,0.00001404,0.275569,0.95,1,,,,
5532,26,83,0.00001404,0.712365,0.8,0.9,,,,
5533,26,84,0.00001403,0.790856,0.85,0.85,,,,
5534,26,85,0.00001403,0.740598,0.8,0.9,,,,
5535,26,86,0.00001402,0.372923,0.9,0.95,,,,
5536,26,87,0.00001401,0.681698,0.8,0.9,,,,
5537,26,88,0.00001401,0.730837,0.8,1,,,,
5538,26,89,0.000014,0.788973,0.85,0.95,,,,
5539,26,90,0.000014,0.695058,0.85,0.85,,,,
5540,26,91,0.00001399,0.808259,0.8,1,,,,
5541,26,92,0.00001398,0.35794,0.85,1,,,,
5542,26,93,0.00001398,0.655256,0.8,1,,,,
5543,26,94,0.00001397,0.891331,0.8,0.9,,,,
5544,26,95,0.00001396,0.550113,0.8,0.95,,,,
5545,26,96,0.00001396,0.875167,0.8,0.85,,,,
5546,26,97,0.00001395,1.006289,0.6,0.9,,,,
5547,26,98,0.00001395,0.385501,0.85,1,,,,
5548,26,99,0.00001394,1.028814,0.75,0.9,,,,
5549,26,100,0.00001393,0.506271,0.85,0.95,,,,
5550,26,101,0.00001393,0.467967,0.85,1,,,,
5551,26,102,0.00001392,0.538885,0.85,1,,,,
5552,26,103,0.00001392,0.36043,0.95,0.95,,,,
5553,26,104,0.00001391,0.06184,1,1,,,,
5554,26,105,0.0000139,0.636324,0.85,0.95,,,,
5555,26,106,0.0000139,0.755746,0.9,0.9,,,,
5556,26,107,0.00001389,0.496311,0.85,0.95,,,,
5557,26,108,0.00001389,1.31215,0.7,0.85,,,,
5558,26,109,0.00001388,0.442323,0.9,1,,,,
5559,26,110,0.00001387,0.548535,0.85,1,,,,
5560,26,111,0.00001387,0.853117,0.8,0.95,,,,
5561,26,112,0.00001386,0.21912,0.95,1,,,,
5562,26,113,0.00001385,1.351502,0.75,0.75,,,,
5563,26,114,0.00001385,0.653687,0.8,0.9,,,,
5564,26,115,0.00001384,0.528462,0.85,0.95,,,,
5565,26,116,0.00001384,0.398361,0.9,1,,,,
5566,26,117,0.00001383,1.281589,0.65,0.85,,,,
5567,26,118,0.00001382,0.400908,0.9,0.95,,,,
5568,26,119,0.00001382,0.503115,0.85,0.95,,,,
5569,26,120,0.00001381,0.611228,0.8,0.95,,,,
5570,26,121,0.00001381,0.580956,0.85,0.95,,,,
5571,26,122,0.0000138,0.730525,0.85,0.9,,,,
5572,26,123,0.00001379,0.696625,0.85,0.95,,,,
5573,26,124,0.00001379,0.625324,0.8,0.95,,,,
5574,26,125,0.00001378,0.81279,0.8,0.9,,,,
5575,26,126,0.00001378,0.710874,0.9,0.95,,,,
5576,26,127,0.00001377,0.820208,0.85,0.9,,,,
5577,26,128,0.00001376,1.353258,0.6,0.75,,,,
5578,26,129,0.00001376,0.666653,0.8,0.9,,,,
5579,26,130,0.00001375,0.187952,0.95,1,,,,
5580,26,131,0.00001375,0.781742,0.8,0.95,,,,
5581,26,132,0.00001374,0.635323,0.9,0.95,,,,
5582,26,133,0.00001373,0.886863,0.7,0.95,,,,
5583,26,134,0.00001373,0.291433,0.95,0.95,,,,
5584,26,135,0.00001372,1.039124,0.75,0.85,,,,
5585,26,136,0.00001372,0.646961,0.8,0.95,,,,
5586,26,137,0.00001371,0.294912,0.95,0.95,,,,
5587,26,138,0.0000137,0.44067,0.85,1,,,,
5588,26,139,0.0000137,0.411764,0.95,0.95,,,,
5589,26,140,0.00001369,0.295103,0.95,0.95,,,,
5590,26,141,0.00001368,0.466402,0.9,0.95,,,,
5591,26,142,0.00001368,1.0966,0.65,0.95,,,,
5592,26,143,0.00001367,0.677818,0.9,0.9,,,,
5593,26,144,0.00001367,0.650838,0.8,0.9,,,,
5594,26,145,0.00001366,0.323447,0.9,1,,,,
5595,26,146,0.00001365,0.393979,0.9,1,,,,
5596,26,147,0.00001365,0.488759,0.9,0.9,,,,
5597,26,148,0.00001364,0.210699,0.95,1,,,,
5598,26,149,0.00001364,0.916783,0.65,0.9,,,,
5599,26,150,0.00001363,0.73725,0.75,0.9,,,,
5600,26,151,0.00001362,0.843783,0.7,0.95,,,,
5601,26,152,0.00001362,0.492441,0.9,0.95,,,,
5602,26,153,0.00001361,0.620567,0.8,0.95,,,,
5603,26,154,0.00001361,0.486597,0.95,0.95,,,,
5604,26,155,0.0000136,0.51547,0.9,0.9,,,,
5605,26,156,0.00001359,0.522203,0.9,0.95,,,,
5606,26,157,0.00001359,0.371242,0.9,0.95,,,,
5607,26,158,0.00001358,0.649347,0.85,0.95,,,,
5608,26,159,0.00001358,0.195428,0.95,0.95,,,,
5609,26,160,0.00001357,0.369395,0.9,0.95,,,,
5610,26,161,0.00001356,0.550463,0.9,0.9,,,,
5611,26,162,0.00001356,0.49045,0.9,1,,,,
5612,26,163,0.00001355,0.494771,0.85,1,,,,
5613,26,164,0.00001355,0.982185,0.75,0.85,,,,
5614,26,165,0.00001354,0.367809,0.95,0.95,,,,
5615,26,166,0.00001353,0.867515,0.75,0.9,,,,
5616,26,167,0.00001353,0.312736,0.9,0.95,,,,
5617,26,168,0.00001352,0.357556,0.85,1,,,,
5618,26,169,0.00001352,1.192005,0.7,0.8,,,,
5619,26,170,0.00001351,0.365854,0.85,0.95,,,,
5620,26,171,0.0000135,0.741109,0.8,0.95,,,,
5621,26,172,0.0000135,0.46579,0.85,0.95,,,,
5622,26,173,0.00001349,0.443296,0.85,1,,,,
5623,26,174,0.00001349,0.407997,0.85,0.95,,,,
5624,26,175,0.00001348,1.462024,0.6,0.85,,,,
5625,26,176,0.00001347,0.59622,0.85,0.9,,,,
5626,26,177,0.00001347,0.749981,0.75,0.9,,,,
5627,26,178,0.00001346,0.741669,0.75,0.9,,,,
5628,26,179,0.00001345,0.69107,0.85,0.9,,,,
5629,26,180,0.00001345,0.81855,0.75,0.9,,,,
5630,26,181,0.00001344,0.52252,0.85,0.95,,,,
5631,26,182,0.00001344,0.844411,0.85,0.95,,,,
5632,26,183,0.00001343,1.56245,0.65,0.75,,,,
5633,26,184,0.00001342,0.679293,0.85,0.9,,,,
5634,26,185,0.00001342,0.579573,0.85,0.95,,,,
5635,26,186,0.00001341,0.800731,0.9,0.9,,,,
5636,26,187,0.00001341,0.73915,0.85,0.9,,,,
5637,26,188,0.0000134,0.985606,0.8,0.9,,,,
5638,26,189,0.00001339,0.124042,1,1,,,,
5639,26,190,0.00001339,0.554451,0.85,0.95,,,,
5640,26,191,0.00001338,0.906276,0.7,0.85,,,,
5641,26,192,0.00001338,0.730347,0.85,0.9,,,,
5642,26,193,0.00001337,1.131174,0.7,0.9,,,,
5643,26,194,0.00001336,0.860139,0.8,0.9,,,,
5644,26,195,0.00001336,0.611776,0.8,0.95,,,,
5645,26,196,0.00001335,0.779923,0.85,0.9,,,,
5646,26,197,0.00001335,0.665339,0.85,0.95,,,,
5647,26,198,0.00001334,0.367792,0.9,1,,,,
5648,26,199,0.00001333,0.818826,0.75,0.9,,,,
5649,26,200,0.00001333,0.394951,0.9,0.95,,,,
5650,26,201,0.00001332,0.252018,0.9,1,,,,
5651,26,202,0.00001332,1.389309,0.55,0.75,,,,
5652,26,203,0.00001331,0.347106,0.95,1,,,,
5653,26,204,0.0000133,0.569096,0.85,0.9,,,,
5654,26,205,0.0000133,0.632959,0.75,0.95,,,,
5655,26,206,0.00001329,0.667467,0.8,0.9,,,,
5656,26,207,0.00001329,0.415875,0.95,0.95,,,,
5657,26,208,0.00001328,0.850925,0.75,0.9,,,,
5658,26,209,0.00001327,0.740334,0.8,1,,,,
5659,26,210,0.00001327,0.993234,0.75,0.9,,,,
5660,26,211,0.00001326,0.62772,0.8,0.95,,,,
5661,26,212,0.00001326,0.798547,0.85,0.9,,,,
5662,26,213,0.00001325,0.613974,0.85,0.85,,,,
5663,26,214,0.00001324,0.673393,0.8,0.9,,,,
5664,26,215,0.00001324,0.552519,0.8,0.95,,,,
5665,26,216,0.00001323,0.384119,0.9,1,,,,
5666,26,217,0.00001323,0.385607,0.95,0.95,,,,
5667,26,218,0.00001322,0.757365,0.85,0.9,,,,
5668,27,1,0.00001321,0.505006,0.85,1,,,,
5669,27,2,0.00001321,0.938278,0.8,0.85,,,,
5670,27,3,0.0000132,0.483637,0.9,0.95,,,,
5671,27,4,0.0000132,0.346987,0.9,1,,,,
5672,27,5,0.00001319,0.349191,0.9,0.95,,,,
5673,27,6,0.00001318,0.526852,0.85,0.95,,,,
5674,27,7,0.00001318,0.540364,0.7,0.95,,,,
5675,27,8,0.00001317,0.482491,0.85,0.95,,,,
5676,27,9,0.00001317,0.820386,0.75,0.9,,,,
5677,27,10,0.00001316,0.260775,0.9,1,,,,
5678,27,11,0.00001315,1.0531,0.7,0.8,,,,
5679,27,12,0.00001315,0.469515,0.85,0.95,,,,
5680,27,13,0.00001314,0.860863,0.8,0.85,,,,
5681,27,14,0.00001314,0.440085,0.85,1,,,,
5682,27,15,0.00001313,0.27566,0.9,0.95,,,,
5683,27,16,0.00001312,0.802467,0.7,1,,,,
5684,27,17,0.00001312,0.915738,0.7,0.85,,,,
5685,27,18,0.00001311,0.537664,0.85,0.9,,,,
5686,27,19,0.00001311,1.140533,0.7,0.9,,,,
5687,27,20,0.0000131,0.802311,0.8,0.95,,,,
5688,27,21,0.00001309,0.369101,0.85,1,,,,
5689,27,22,0.00001309,0.483003,0.9,0.95,,,,
5690,27,23,0.00001308,0.753732,0.85,0.95,,,,
5691,27,24,0.00001308,0.906284,0.75,0.85,,,,
5692,27,25,0.00001307,0.076564,1,1,,,,
5693,27,26,0.00001306,1.128875,0.75,0.85,,,,
5694,27,27,0.00001306,0.989744,0.7,0.9,,,,
5695,27,28,0.00001305,0.479375,0.95,0.95,,,,
5696,27,29,0.00001305,1.242136,0.7,0.85,,,,
5697,27,30,0.00001304,0.653268,0.85,0.95,,,,
5698,27,31,0.00001303,0.822403,0.8,0.9,,,,
5699,27,32,0.00001303,0.301064,0.9,1,,,,
5700,27,33,0.00001302,0.904982,0.75,0.9,,,,
5701,27,34,0.00001302,1.145542,0.8,0.8,,,,
5702,27,35,0.00001301,0.608661,0.75,1,,,,
5703,27,36,0.000013,1.25944,0.65,0.8,,,,
5704,27,37,0.000013,0.324252,0.9,1,,,,
5705,27,38,0.00001299,1.507986,0.55,0.75,,,,
5706,27,39,0.00001299,0.741506,0.7,1,,,,
5707,27,40,0.00001298,0.874229,0.75,0.9,,,,
5708,27,41,0.00001297,0.468208,0.9,0.95,,,,
5709,27,42,0.00001297,1.231261,0.75,0.8,,,,
5710,27,43,0.00001296,0.425418,0.8,1,,,,
5711,27,44,0.00001296,0.482809,0.85,1,,,,
5712,27,45,0.00001295,0.355768,0.9,1,,,,
5713,27,46,0.00001294,0.747356,0.75,0.95,,,,
5714,27,47,0.00001294,0.386143,0.95,1,,,,
5715,27,48,0.00001293,0.788571,0.85,0.9,,,,
5716,27,49,0.00001293,0.835565,0.8,0.85,,,,
5717,27,50,0.00001292,0.529628,0.9,0.95,,,,
5718,27,51,0.00001291,0.32142,0.95,1,,,,
5719,27,52,0.00001291,0.732795,0.8,0.95,,,,
5720,27,53,0.0000129,0.852351,0.85,0.85,,,,
5721,27,54,0.0000129,0.327408,0.95,0.95,,,,
5722,27,55,0.00001289,0.57783,0.9,0.9,,,,
5723,27,56,0.00001288,0.573309,0.8,0.95,,,,
5724,27,57,0.00001288,0.370766,0.95,0.95,,,,
5725,27,58,0.00001287,0.680958,0.85,0.95,,,,
5726,27,59,0.00001287,0.561073,0.85,0.9,,,,
5727,27,60,0.00001286,0.80267,0.85,0.85,,,,
5728,27,61,0.00001285,0.804305,0.75,0.9,,,,
5729,27,62,0.00001285,0.133748,1,1,,,,
5730,27,63,0.00001284,0.949948,0.8,0.85,,,,
5731,27,64,0.00001284,0.13129,1,1,,,,
5732,27,65,0.00001283,0.84896,0.75,0.95,,,,
5733,27,66,0.00001282,1.279806,0.7,0.85,,,,
5734,27,67,0.00001282,0.453836,0.9,0.95,,,,
5735,27,68,0.00001281,0.686157,0.85,0.9,,,,
5736,27,69,0.00001281,0.338083,0.9,1,,,,
5737,27,70,0.0000128,0.964977,0.75,0.85,,,,
5738,27,71,0.00001279,0.371247,0.9,1,,,,
5739,27,72,0.00001279,0.608229,0.8,0.9,,,,
5740,27,73,0.00001278,1.286054,0.8,0.85,,,,
5741,27,74,0.00001278,0.630816,0.8,0.9,,,,
5742,27,75,0.00001277,0.536402,0.85,0.95,,,,
5743,27,76,0.00001276,0.545604,0.8,1,,,,
5744,27,77,0.00001276,0.67683,0.85,0.9,,,,
5745,27,78,0.00001275,0.564447,0.9,0.95,,,,
5746,27,79,0.00001275,1.033681,0.7,0.9,,,,
5747,27,80,0.00001274,1.266262,0.7,0.75,,,,
5748,27,81,0.00001273,0.294367,0.95,1,,,,
5749,27,82,0.00001273,0.693775,0.85,0.95,,,,
5750,27,83,0.00001272,0.501551,0.9,0.95,,,,
5751,27,84,0.00001272,0.477805,0.9,0.95,,,,
5752,27,85,0.00001271,0.666732,0.8,0.9,,,,
5753,27,86,0.00001271,0.38003,0.9,0.95,,,,
5754,27,87,0.0000127,0.618688,0.85,0.95,,,,
5755,27,88,0.00001269,0.485654,0.85,1,,,,
5756,27,89,0.00001269,0.674396,0.85,1,,,,
5757,27,90,0.00001268,0.582216,0.85,0.95,,,,
5758,27,91,0.00001268,0.448664,0.85,0.95,,,,
5759,27,92,0.00001267,0.94066,0.75,0.95,,,,
5760,27,93,0.00001266,0.509687,0.9,0.95,,,,
5761,27,94,0.00001266,0.818574,0.7,0.95,,,,
5762,27,95,0.00001265,0.675461,0.8,0.9,,,,
5763,27,96,0.00001265,1.107112,0.65,0.9,,,,
5764,27,97,0.00001264,0.746917,0.8,0.9,,,,
5765,27,98,0.00001263,0.389864,0.9,0.95,,,,
5766,27,99,0.00001263,0.264179,0.95,1,,,,
5767,27,100,0.00001262,1.162642,0.7,0.8,,,,
5768,27,101,0.00001262,0.86752,0.8,0.9,,,,
5769,27,102,0.00001261,0.523235,0.9,0.95,,,,
5770,27,103,0.0000126,0.7037,0.8,0.9,,,,
5771,27,104,0.0000126,0.910026,0.75,0.85,,,,
5772,27,105,0.00001259,0.472306,0.9,0.95,,,,
5773,27,106,0.00001259,0.569095,0.9,0.95,,,,
5774,27,107,0.00001258,0.646686,0.85,0.95,,,,
5775,27,108,0.00001257,0.832541,0.8,0.85,,,,
5776,27,109,0.00001257,1.071595,0.7,0.8,,,,
5777,27,110,0.00001256,0.243069,0.95,1,,,,
5778,27,111,0.00001256,1.073414,0.7,0.85,,,,
5779,27,112,0.00001255,0.436814,0.85,0.95,,,,
5780,27,113,0.00001254,1.005589,0.8,0.85,,,,
5781,27,114,0.00001254,0.68481,0.8,0.9,,,,
5782,27,115,0.00001253,0.817425,0.75,0.8,,,,
5783,27,116,0.00001253,0.21154,0.95,1,,,,
5784,27,117,0.00001252,0.472364,0.9,0.95,,,,
5785,27,118,0.00001251,0.820264,0.8,0.9,,,,
5786,27,119,0.00001251,0.741848,0.8,0.9,,,,
5787,27,120,0.0000125,0.696707,0.8,0.95,,,,
5788,27,121,0.0000125,1.014525,0.75,0.75,,,,
5789,27,122,0.00001249,0.574551,0.75,0.95,,,,
5790,27,123,0.00001249,0.572095,0.9,0.9,,,,
5791,27,124,0.00001248,0.590662,0.9,0.9,,,,
5792,27,125,0.00001247,0.800567,0.8,0.9,,,,
5793,27,126,0.00001247,1.119414,0.65,0.9,,,,
5794,27,127,0.00001246,1.131175,0.75,0.85,,,,
5795,27,128,0.00001246,0.732859,0.85,0.9,,,,
5796,27,129,0.00001245,1.279445,0.8,0.8,,,,
5797,27,130,0.00001244,1.081218,0.75,0.85,,,,
5798,27,131,0.00001244,0.753539,0.85,0.85,,,,
5799,27,132,0.00001243,0.538073,0.9,0.95,,,,
5800,27,133,0.00001243,0.961253,0.7,0.9,,,,
5801,27,134,0.00001242,1.073663,0.7,0.9,,,,
5802,27,135,0.00001241,0.525804,0.9,0.9,,,,
5803,27,136,0.00001241,0.951182,0.8,0.95,,,,
5804,27,137,0.0000124,1.171075,0.75,0.85,,,,
5805,27,138,0.0000124,0.992125,0.85,0.9,,,,
5806,27,139,0.00001239,0.382391,0.9,0.95,,,,
5807,27,140,0.00001238,0.559053,0.85,0.95,,,,
5808,27,141,0.00001238,0.968042,0.75,0.9,,,,
5809,27,142,0.00001237,0.674106,0.8,0.9,,,,
5810,27,143,0.00001237,0.351761,0.95,1,,,,
5811,27,144,0.00001236,0.370966,0.8,1,,,,
5812,27,145,0.00001236,0.763887,0.8,0.9,,,,
5813,27,146,0.00001235,0.381818,0.9,1,,,,
5814,27,147,0.00001234,0.773273,0.8,0.9,,,,
5815,27,148,0.00001234,0.722691,0.8,0.9,,,,
5816,27,149,0.00001233,0.927083,0.7,0.95,,,,
5817,27,150,0.00001233,0.67886,0.9,0.95,,,,
5818,27,151,0.00001232,0.406596,0.85,0.95,,,,
5819,27,152,0.00001231,0.936868,0.7,0.9,,,,
5820,27,153,0.00001231,0.579438,0.85,0.9,,,,
5821,27,154,0.0000123,0.437315,0.95,0.95,,,,
5822,27,155,0.0000123,1.237768,0.65,0.9,,,,
5823,27,156,0.00001229,0.485347,0.9,0.95,,,,
5824,27,157,0.00001228,0.407557,0.9,0.95,,,,
5825,27,158,0.00001228,0.367301,0.95,0.95,,,,
5826,27,159,0.00001227,0.576096,0.9,0.9,,,,
5827,27,160,0.00001227,0.527713,0.9,0.95,,,,
5828,27,161,0.00001226,0.892844,0.75,0.9,,,,
5829,27,162,0.00001225,1.29654,0.75,0.8,,,,
5830,27,163,0.00001225,0.484403,0.95,0.95,,,,
5831,27,164,0.00001224,0.844419,0.8,0.85,,,,
5832,27,165,0.00001224,0.500683,0.85,0.95,,,,
5833,27,166,0.00001223,0.392404,0.95,0.95,,,,
5834,27,167,0.00001223,0.632694,0.85,0.95,,,,
5835,27,168,0.00001222,0.843918,0.8,0.9,,,,
5836,27,169,0.00001221,0.744812,0.8,0.9,,,,
5837,27,170,0.00001221,0.476507,0.9,0.95,,,,
5838,27,171,0.0000122,0.595965,0.85,0.9,,,,
5839,27,172,0.0000122,0.112313,1,1,,,,
5840,27,173,0.00001219,0.491319,0.9,0.95,,,,
5841,27,174,0.00001218,0.751288,0.75,0.9,,,,
5842,27,175,0.00001218,0.860488,0.8,0.85,,,,
5843,27,176,0.00001217,0.573647,0.8,0.95,,,,
5844,27,177,0.00001217,0.422375,0.9,0.95,,,,
5845,27,178,0.00001216,0.782871,0.85,0.95,,,,
5846,27,179,0.00001215,0.699853,0.85,0.9,,,,
5847,27,180,0.00001215,0.267247,0.95,1,,,,
5848,27,181,0.00001214,0.613626,0.85,0.9,,,,
5849,27,182,0.00001214,1.103817,0.7,0.8,,,,
5850,27,183,0.00001213,1.087034,0.6,0.85,,,,
5851,27,184,0.00001213,0.388344,0.9,1,,,,
5852,27,185,0.00001212,1.27457,0.7,0.85,,,,
5853,27,186,0.00001211,0.605466,0.8,0.9,,,,
5854,27,187,0.00001211,0.418095,0.85,0.95,,,,
5855,27,188,0.0000121,0.580359,0.9,0.95,,,,
5856,27,189,0.0000121,0.705588,0.75,0.95,,,,
5857,27,190,0.00001209,0.87443,0.8,0.85,,,,
5858,27,191,0.00001208,1.062053,0.75,0.8,,,,
5859,27,192,0.00001208,0.987593,0.7,0.9,,,,
5860,27,193,0.00001207,0.364102,0.9,1,,,,
5861,27,194,0.00001207,0.896841,0.75,0.85,,,,
5862,27,195,0.00001206,0.79822,0.8,0.9,,,,
5863,27,196,0.00001205,0.880731,0.85,0.85,,,,
5864,27,197,0.00001205,0.620323,0.8,1,,,,
5865,27,198,0.00001204,0.368268,0.95,0.95,,,,
5866,27,199,0.00001204,0.712118,0.85,0.9,,,,
5867,27,200,0.00001203,0.878993,0.75,0.9,,,,
5868,27,201,0.00001203,0.415738,0.95,0.95,,,,
5869,27,202,0.00001202,0.472876,0.9,0.9,,,,
5870,27,203,0.00001201,1.053574,0.75,0.75,,,,
5871,27,204,0.00001201,0.670024,0.85,0.95,,,,
5872,27,205,0.000012,0.973127,0.8,0.8,,,,
5873,27,206,0.000012,1.158977,0.75,0.8,,,,
5874,27,207,0.00001199,0.867509,0.75,0.95,,,,
5875,27,208,0.00001198,0.502896,0.9,0.95,,,,
5876,27,209,0.00001198,0.522931,0.8,1,,,,
5877,27,210,0.00001197,0.819958,0.75,0.9,,,,
5878,27,211,0.00001197,0.520863,0.85,0.95,,,,
5879,27,212,0.00001196,0.500903,0.85,0.95,,,,
5880,27,213,0.00001196,0.200723,0.95,1,,,,
5881,27,214,0.00001195,0.770826,0.75,0.9,,,,
5882,27,215,0.00001194,0.852365,0.7,0.95,,,,
5883,27,216,0.00001194,1.094451,0.75,0.8,,,,
5884,27,217,0.00001193,0.537732,0.8,0.95,,,,
5885,27,218,0.00001193,0.986547,0.8,0.8,,,,
5886,28,1,0.00001192,0.312556,0.9,0.95,,,,
5887,28,2,0.00001191,0.388691,0.85,1,,,,
5888,28,3,0.00001191,0.704008,0.8,0.85,,,,
5889,28,4,0.0000119,0.395814,0.9,0.9,,,,
5890,28,5,0.0000119,0.508579,0.9,1,,,,
5891,28,6,0.00001189,0.654348,0.9,0.9,,,,
5892,28,7,0.00001189,0.564125,0.85,0.9,,,,
5893,28,8,0.00001188,0.518066,0.85,0.95,,,,
5894,28,9,0.00001187,1.001674,0.75,0.85,,,,
5895,28,10,0.00001187,1.107471,0.75,0.85,,,,
5896,28,11,0.00001186,0.524419,0.8,1,,,,
5897,28,12,0.00001186,1.029214,0.75,0.85,,,,
5898,28,13,0.00001185,0.286999,0.95,0.95,,,,
5899,28,14,0.00001184,0.600854,0.85,0.95,,,,
5900,28,15,0.00001184,1.260937,0.6,0.85,,,,
5901,28,16,0.00001183,0.875164,0.75,0.9,,,,
5902,28,17,0.00001183,0.527938,0.95,0.95,,,,
5903,28,18,0.00001182,0.366074,0.9,1,,,,
5904,28,19,0.00001182,0.518633,0.85,0.9,,,,
5905,28,20,0.00001181,0.681557,0.85,0.95,,,,
5906,28,21,0.0000118,0.495322,0.85,0.95,,,,
5907,28,22,0.0000118,0.915965,0.8,0.9,,,,
5908,28,23,0.00001179,0.91388,0.75,0.85,,,,
5909,28,24,0.00001179,0.641321,0.75,1,,,,
5910,28,25,0.00001178,0.643813,0.85,0.95,,,,
5911,28,26,0.00001177,0.782532,0.75,0.9,,,,
5912,28,27,0.00001177,0.46568,0.9,0.9,,,,
5913,28,28,0.00001176,0.528592,0.8,1,,,,
5914,28,29,0.00001176,0.376439,0.85,1,,,,
5915,28,30,0.00001175,0.562052,0.85,0.95,,,,
5916,28,31,0.00001175,0.205335,0.95,1,,,,
5917,28,32,0.00001174,0.279891,0.9,1,,,,
5918,28,33,0.00001173,0.300974,0.95,0.95,,,,
5919,28,34,0.00001173,1.152391,0.8,0.85,,,,
5920,28,35,0.00001172,0.398082,0.9,0.95,,,,
5921,28,36,0.00001172,0.602117,0.85,0.95,,,,
5922,28,37,0.00001171,0.470672,0.85,1,,,,
5923,28,38,0.0000117,0.907274,0.7,0.9,,,,
5924,28,39,0.0000117,1.256932,0.7,0.8,,,,
5925,28,40,0.00001169,0.92409,0.75,0.85,,,,
5926,28,41,0.00001169,0.573025,0.85,1,,,,
5927,28,42,0.00001168,0.655265,0.85,0.95,,,,
5928,28,43,0.00001168,0.851535,0.8,0.9,,,,
5929,28,44,0.00001167,0.446393,0.9,0.95,,,,
5930,28,45,0.00001166,0.997206,0.65,0.95,,,,
5931,28,46,0.00001166,0.404779,0.9,0.95,,,,
5932,28,47,0.00001165,0.529595,0.8,0.9,,,,
5933,28,48,0.00001165,0.267264,0.95,1,,,,
5934,28,49,0.00001164,0.84805,0.75,0.85,,,,
5935,28,50,0.00001163,0.908602,0.7,0.85,,,,
5936,28,51,0.00001163,0.602719,0.8,1,,,,
5937,28,52,0.00001162,0.508242,0.9,0.9,,,,
5938,28,53,0.00001162,0.897002,0.8,0.9,,,,
5939,28,54,0.00001161,0.672652,0.85,0.95,,,,
5940,28,55,0.00001161,0.790786,0.75,1,,,,
5941,28,56,0.0000116,0.980362,0.75,0.9,,,,
5942,28,57,0.00001159,0.347612,0.95,0.95,,,,
5943,28,58,0.00001159,0.738343,0.8,0.95,,,,
5944,28,59,0.00001158,0.410242,0.9,0.95,,,,
5945,28,60,0.00001158,0.464579,0.85,0.95,,,,
5946,28,61,0.00001157,0.4126,0.95,1,,,,
5947,28,62,0.00001157,0.489673,1,1,,,,
5948,28,63,0.00001156,1.182446,0.7,0.8,,,,
5949,28,64,0.00001155,0.687178,0.85,0.9,,,,
5950,28,65,0.00001155,1.368866,0.65,0.7,,,,
5951,28,66,0.00001154,0.683487,0.75,0.95,,,,
5952,28,67,0.00001154,0.582958,0.85,0.95,,,,
5953,28,68,0.00001153,0.656078,0.8,0.9,,,,
5954,28,69,0.00001152,0.880982,0.8,0.95,,,,
5955,28,70,0.00001152,0.700507,0.85,0.95,,,,
5956,28,71,0.00001151,0.444192,0.9,0.95,,,,
5957,28,72,0.00001151,0.564602,0.85,0.95,,,,
5958,28,73,0.0000115,0.749901,0.8,0.95,,,,
5959,28,74,0.0000115,0.659251,0.85,0.95,,,,
5960,28,75,0.00001149,0.714011,0.85,0.95,,,,
5961,28,76,0.00001148,1.123734,0.7,0.85,,,,
5962,28,77,0.00001148,0.529356,0.85,0.95,,,,
5963,28,78,0.00001147,0.927262,0.75,0.85,,,,
5964,28,79,0.00001147,0.313551,0.95,0.95,,,,
5965,28,80,0.00001146,0.101308,1,1,,,,
5966,28,81,0.00001146,0.528109,0.85,0.95,,,,
5967,28,82,0.00001145,0.082069,1,1,,,,
5968,28,83,0.00001144,0.565064,0.8,1,,,,
5969,28,84,0.00001144,0.175664,1,1,,,,
5970,28,85,0.00001143,0.953388,0.7,0.9,,,,
5971,28,86,0.00001143,0.102472,1,1,,,,
5972,28,87,0.00001142,0.933089,0.75,0.85,,,,
5973,28,88,0.00001141,0.933315,0.8,0.85,,,,
5974,28,89,0.00001141,0.299225,0.95,0.95,,,,
5975,28,90,0.0000114,0.229268,0.95,1,,,,
5976,28,91,0.0000114,0.551151,0.8,0.95,,,,
5977,28,92,0.00001139,1.074303,0.7,0.95,,,,
5978,28,93,0.00001139,0.645767,0.8,0.9,,,,
5979,28,94,0.00001138,0.532304,0.95,0.95,,,,
5980,28,95,0.00001137,0.833649,0.85,0.85,,,,
5981,28,96,0.00001137,0.81666,0.8,0.85,,,,
5982,28,97,0.00001136,0.076537,1,1,,,,
5983,28,98,0.00001136,1.253365,0.6,0.75,,,,
5984,28,99,0.00001135,0.5095,0.9,0.9,,,,
5985,28,100,0.00001135,0.38524,0.85,1,,,,
5986,28,101,0.00001134,0.475984,0.85,0.95,,,,
5987,28,102,0.00001133,0.808637,0.75,0.9,,,,
5988,28,103,0.00001133,0.861739,0.8,0.85,,,,
5989,28,104,0.00001132,1.104757,0.75,0.9,,,,
5990,28,105,0.00001132,0.12008,1,1,,,,
5991,28,106,0.00001131,0.455387,0.85,0.9,,,,
5992,28,107,0.00001131,0.801334,0.8,0.9,,,,
5993,28,108,0.0000113,0.996041,0.7,0.9,,,,
5994,28,109,0.00001129,0.378341,0.95,0.95,,,,
5995,28,110,0.00001129,0.264582,0.95,1,,,,
5996,28,111,0.00001128,1.032509,0.8,0.85,,,,
5997,28,112,0.00001128,0.922882,0.75,0.85,,,,
5998,28,113,0.00001127,0.551103,0.85,0.95,,,,
